"","state_fips","county_fips","county.name","Dollars","Rank.in.State","Percent.Change","Rank.in.State.1"
"3140",55,115,"Shawano","36,916","60",4,"34"
"3141",55,117,"Sheboygan","46,328","7",4.5,"27"
"3142",55,119,"Taylor","34,260","70",4.5,"25"
"3143",55,121,"Trempealeau","40,910","33",4.8,"15"
"3144",55,123,"Vernon","35,532","66",3.5,"43"
"3145",55,125,"Vilas","42,455","21",5.8,"5"
"3146",55,127,"Walworth","40,546","35",3,"59"
"3147",55,129,"Washburn","40,337","37",3.5,"40"
"3148",55,131,"Washington","48,564","5",3.3,"48"
"3149",55,133,"Waukesha","60,945","2",3.2,"55"
"3150",55,135,"Waupaca","41,031","30",4.7,"17"
"3151",55,137,"Waushara","36,693","62",2.5,"62"
"3152",55,139,"Winnebago","40,498","36",3.4,"44"
"3153",55,141,"Wood","39,202","50",4.7,"19"
"3156",56,1,"Albany","37,870","22",3.3,"21"
"3157",56,3,"Big Horn","36,508","23",4.1,"17"
"3158",56,5,"Campbell","48,691","11",6.2,"8"
"3159",56,7,"Carbon","48,991","10",6.9,"6"
"3160",56,9,"Converse","51,512","7",10.6,"2"
"3161",56,11,"Crook","46,529","13",8.3,"5"
"3162",56,13,"Fremont","40,970","19",3.7,"19"
"3163",56,15,"Goshen","40,640","20",5.1,"13"
"3164",56,17,"Hot Springs","45,227","15",5.6,"11"
"3165",56,19,"Johnson","46,439","14",10,"3"
"3166",56,21,"Laramie","49,225","9",3.5,"20"
"3167",56,23,"Lincoln","40,217","21",3,"22"
"3168",56,25,"Natrona","59,890","2",5.9,"10"
"3169",56,27,"Niobrara","49,300","8",17,"1"
"3170",56,29,"Park","47,625","12",4.6,"16"
"3171",56,31,"Platte","44,713","16",6.7,"7"
"3172",56,33,"Sheridan","52,239","5",5.1,"14"
"3173",56,35,"Sublette","51,579","6",5,"15"
"3174",56,37,"Sweetwater","55,855","4",3.9,"18"
"3175",56,39,"Teton","194,485","1",6.1,"9"
"3176",56,41,"Uinta","42,395","17",1.5,"23"
"3177",56,43,"Washakie","42,004","18",5.5,"12"
"3178",56,45,"Weston","58,314","3",8.3,"4"
