"state_fips","county_fips","STNAME","CTYNAME","YEAR","TOT_POP","WA","BA","IA","AA","Na","NH","H"
48,491,"Texas","Williamson County",3,426541,363376,27652,3693,21380,564,327319,99222
48,493,"Texas","Wilson County",3,43074,41202,734,376,195,15,26583,16491
48,495,"Texas","Winkler County",3,7084,6669,208,126,26,0,3256,3828
48,497,"Texas","Wise County",3,59102,56786,686,562,262,21,48941,10161
48,499,"Texas","Wood County",3,42031,38936,2012,384,178,22,38439,3592
48,501,"Texas","Yoakum County",3,7835,7482,97,136,35,2,3229,4606
48,503,"Texas","Young County",3,18529,17728,259,219,87,6,15487,3042
48,505,"Texas","Zapata County",3,14056,13939,20,43,35,0,930,13126
48,507,"Texas","Zavala County",3,11730,11468,108,73,13,16,724,11006
49,1,"Utah","Beaver County",3,6640,6338,23,100,74,23,5914,726
49,3,"Utah","Box Elder County",3,50153,48037,207,529,467,102,45969,4184
49,5,"Utah","Cache County",3,113299,106682,883,1012,2307,556,102026,11273
49,7,"Utah","Carbon County",3,21416,20479,113,282,137,31,18744,2672
49,9,"Utah","Daggett County",3,1067,1036,4,13,5,1,1034,33
49,11,"Utah","Davis County",3,307779,287419,4085,1865,5710,1977,281792,25987
49,13,"Utah","Duchesne County",3,18612,17140,56,901,56,54,17473,1139
49,15,"Utah","Emery County",3,10971,10707,33,101,39,9,10321,650
49,17,"Utah","Garfield County",3,5183,4942,25,98,60,10,4933,250
49,19,"Utah","Grand County",3,9316,8633,42,401,80,3,8407,909
49,21,"Utah","Iron County",3,46264,43457,261,1102,414,164,42685,3579
49,23,"Utah","Juab County",3,10261,9965,32,92,23,21,9874,387
49,25,"Utah","Kane County",3,7153,6926,19,107,28,3,6879,274
49,27,"Utah","Millard County",3,12523,12012,44,219,91,16,10928,1595
49,29,"Utah","Morgan County",3,9519,9353,19,17,44,10,9288,231
49,31,"Utah","Piute County",3,1556,1516,2,14,6,2,1447,109
49,33,"Utah","Rich County",3,2257,2219,0,16,7,1,2158,99
49,35,"Utah","Salt Lake County",3,1032942,924711,18990,13068,35501,16555,856085,176857
49,37,"Utah","San Juan County",3,14805,6990,28,7461,40,6,14146,659
49,39,"Utah","Sanpete County",3,27871,26426,269,425,185,154,25246,2625
49,41,"Utah","Sevier County",3,20804,20144,39,277,69,35,19863,941
49,43,"Utah","Summit County",3,36503,35118,207,170,488,50,32290,4213
49,45,"Utah","Tooele County",3,58490,55593,447,671,409,239,51789,6701
49,47,"Utah","Uintah County",3,32429,28818,131,2571,184,103,30103,2326
49,49,"Utah","Utah County",3,519569,489227,3340,4000,7455,4137,463410,56159
49,51,"Utah","Wasatch County",3,23673,22886,95,180,198,33,20484,3189
49,53,"Utah","Washington County",3,138406,130284,1050,2337,1033,1185,124878,13528
49,55,"Utah","Wayne County",3,2767,2684,2,24,18,4,2643,124
49,57,"Utah","Weber County",3,232118,216403,3660,2798,3254,716,193119,38999
50,1,"Vermont","Addison County",3,36811,35250,303,92,546,5,36133,678
50,3,"Vermont","Bennington County",3,37077,35918,318,111,277,20,36559,518
50,5,"Vermont","Caledonia County",3,31189,30187,184,146,250,1,30867,322
50,7,"Vermont","Chittenden County",3,156762,145502,3400,442,4521,55,153833,2929
50,9,"Vermont","Essex County",3,6297,6143,18,37,19,0,6234,63
50,11,"Vermont","Franklin County",3,47788,45841,225,498,240,14,47207,581
50,13,"Vermont","Grand Isle County",3,6958,6641,29,74,21,6,6881,77
50,15,"Vermont","Lamoille County",3,24517,23789,156,100,130,5,24193,324
50,17,"Vermont","Orange County",3,28941,28179,114,85,137,5,28658,283
50,19,"Vermont","Orleans County",3,27225,26397,163,129,102,10,26912,313
50,21,"Vermont","Rutland County",3,61573,59923,341,157,376,11,60886,687
50,23,"Vermont","Washington County",3,59550,57406,462,164,509,12,58545,1005
50,25,"Vermont","Windham County",3,44503,42617,452,120,470,25,43666,837
50,27,"Vermont","Windsor County",3,56601,54652,346,164,523,14,55914,687
51,1,"Virginia","Accomack County",3,33176,22860,9393,197,193,55,30347,2829
51,3,"Virginia","Albemarle County",3,99214,82075,9794,382,4712,70,93787,5427
51,5,"Virginia","Alleghany County",3,16223,15168,761,30,41,12,16042,181
51,7,"Virginia","Amelia County",3,12740,9528,2931,75,32,6,12450,290
51,9,"Virginia","Amherst County",3,32388,25088,6197,296,156,7,31767,621
51,11,"Virginia","Appomattox County",3,15031,11693,3020,38,37,4,14859,172
51,13,"Virginia","Arlington County",3,209395,162303,18463,1770,20500,262,177552,31843
51,15,"Virginia","Augusta County",3,73485,69173,2922,168,398,25,71959,1526
51,17,"Virginia","Bath County",3,4717,4435,233,5,8,0,4614,103
51,19,"Virginia","Bedford County",3,74941,67860,5232,199,779,17,73707,1234
51,21,"Virginia","Bland County",3,6823,6528,227,1,18,1,6781,42
51,23,"Virginia","Botetourt County",3,33188,31537,1038,93,185,5,32828,360
51,25,"Virginia","Brunswick County",3,17424,7150,10012,48,49,8,17132,292
51,27,"Virginia","Buchanan County",3,24028,23219,623,24,55,2,23930,98
51,29,"Virginia","Buckingham County",3,17107,10720,6006,56,65,5,16818,289
51,31,"Virginia","Campbell County",3,54891,45493,7807,148,569,20,53974,917
51,33,"Virginia","Caroline County",3,28615,18981,8410,214,196,22,27632,983
51,35,"Virginia","Carroll County",3,30042,29543,189,81,54,13,29266,776
51,36,"Virginia","Charles City County",3,7260,3009,3521,516,25,5,7172,88
51,37,"Virginia","Charlotte County",3,12547,8548,3750,39,26,0,12308,239
51,41,"Virginia","Chesterfield County",3,317151,225783,71230,1863,10605,343,294050,23101
51,43,"Virginia","Clarke County",3,14049,12840,741,43,147,7,13555,494
51,45,"Virginia","Craig County",3,5176,5115,5,12,8,0,5137,39
51,47,"Virginia","Culpeper County",3,46816,37052,7559,305,683,66,42668,4148
51,49,"Virginia","Cumberland County",3,10043,6485,3304,39,38,0,9860,183
51,51,"Virginia","Dickenson County",3,15870,15695,54,29,21,0,15782,88
51,53,"Virginia","Dinwiddie County",3,27998,18127,9272,103,125,10,27315,683
51,57,"Virginia","Essex County",3,11154,6466,4249,86,88,26,10803,351
51,59,"Virginia","Fairfax County",3,1086723,745889,103562,6912,194462,1166,917172,169551
51,61,"Virginia","Fauquier County",3,65443,57414,5415,282,852,58,61265,4178
51,63,"Virginia","Floyd County",3,15334,14806,293,22,38,1,14927,407
51,65,"Virginia","Fluvanna County",3,25773,21074,3981,52,157,12,25013,760
51,67,"Virginia","Franklin County",3,56221,50401,4659,258,260,23,54797,1424
51,69,"Virginia","Frederick County",3,78592,72516,3310,348,988,49,73409,5183
51,71,"Virginia","Giles County",3,17297,16784,278,27,57,0,17087,210
51,73,"Virginia","Gloucester County",3,36929,32446,3241,157,294,15,35979,950
51,75,"Virginia","Goochland County",3,21751,17010,4188,56,239,5,21299,452
51,77,"Virginia","Grayson County",3,15462,14960,327,31,20,4,15045,417
51,79,"Virginia","Greene County",3,18455,16556,1191,48,273,7,17659,796
51,81,"Virginia","Greensville County",3,12233,4760,7321,30,35,1,12052,181
51,83,"Virginia","Halifax County",3,36154,22226,13301,102,142,6,35568,586
51,85,"Virginia","Hanover County",3,99921,87271,9439,418,1384,51,97792,2129
51,87,"Virginia","Henrico County",3,307542,187253,92167,1188,20692,180,292449,15093
51,89,"Virginia","Henry County",3,54094,40922,11930,163,250,13,51562,2532
51,91,"Virginia","Highland County",3,2294,2275,7,5,3,0,2276,18
51,93,"Virginia","Isle of Wight County",3,35288,25481,8773,140,287,15,34622,666
51,95,"Virginia","James City County",3,67751,55334,9005,203,1583,58,64658,3093
51,97,"Virginia","King and Queen County",3,6970,4725,1987,117,18,0,6779,191
51,99,"Virginia","King George County",3,23676,18334,4277,126,284,13,22887,789
51,101,"Virginia","King William County",3,15977,12430,2825,228,125,5,15643,334
51,103,"Virginia","Lancaster County",3,11369,7986,3193,22,67,0,11248,121
51,105,"Virginia","Lee County",3,25543,24193,983,107,59,9,25137,406
51,107,"Virginia","Loudoun County",3,315505,231839,23844,1466,47791,356,276247,39258
51,109,"Virginia","Louisa County",3,33348,26438,5897,129,165,15,32570,778
51,111,"Virginia","Lunenburg County",3,12898,8090,4528,45,25,16,12425,473
51,113,"Virginia","Madison County",3,13295,11582,1313,30,78,4,13067,228
51,115,"Virginia","Mathews County",3,8973,7928,821,21,33,5,8869,104
51,117,"Virginia","Mecklenburg County",3,32700,19863,12083,77,227,15,31902,798
51,119,"Virginia","Middlesex County",3,10970,8760,1971,34,41,5,10800,170
51,121,"Virginia","Montgomery County",3,94610,83416,3800,261,5249,50,92018,2592
51,125,"Virginia","Nelson County",3,14981,12649,1967,54,72,5,14521,460
51,127,"Virginia","New Kent County",3,18546,15247,2521,195,168,3,18148,398
51,131,"Virginia","Northampton County",3,12397,7557,4540,28,86,24,11502,895
51,133,"Virginia","Northumberland County",3,12350,8996,3143,20,37,11,11964,386
51,135,"Virginia","Nottoway County",3,15834,9223,6281,95,52,14,15225,609
51,137,"Virginia","Orange County",3,33485,28017,4322,99,263,27,32347,1138
51,139,"Virginia","Page County",3,24048,23203,485,44,82,6,23673,375
51,141,"Virginia","Patrick County",3,18476,17088,1087,70,51,6,18035,441
51,143,"Virginia","Pittsylvania County",3,63571,48422,14126,156,191,19,62200,1371
51,145,"Virginia","Powhatan County",3,28079,23721,3832,78,136,9,27569,510
51,147,"Virginia","Prince Edward County",3,23371,14888,7804,79,231,17,22840,531
51,149,"Virginia","Prince George County",3,35619,22252,11592,225,568,112,33531,2088
51,153,"Virginia","Prince William County",3,406370,267688,85521,4700,31493,781,323649,82721
51,155,"Virginia","Pulaski County",3,34819,32329,1762,64,182,7,34383,436
51,157,"Virginia","Rappahannock County",3,7499,6986,328,17,40,3,7261,238
51,159,"Virginia","Richmond County",3,9264,6238,2817,35,40,2,8756,508
51,161,"Virginia","Roanoke County",3,92456,83686,4735,146,2549,30,90469,1987
51,163,"Virginia","Rockbridge County",3,22280,21162,600,107,106,3,21975,305
51,165,"Virginia","Rockingham County",3,76354,73137,1350,453,484,24,72231,4123
51,167,"Virginia","Russell County",3,28842,28318,239,58,60,1,28555,287
51,169,"Virginia","Scott County",3,23125,22742,145,52,36,16,22881,244
51,171,"Virginia","Shenandoah County",3,42050,40272,796,164,229,14,39457,2593
51,173,"Virginia","Smyth County",3,32193,31108,668,44,83,6,31658,535
51,175,"Virginia","Southampton County",3,18588,11303,6916,73,47,6,18384,204
51,177,"Virginia","Spotsylvania County",3,123158,96586,19361,511,2977,169,113731,9427
51,179,"Virginia","Stafford County",3,129787,97979,22652,725,3803,199,117751,12036
51,181,"Virginia","Surry County",3,7060,3648,3258,26,24,2,6971,89
51,183,"Virginia","Sussex County",3,12004,4827,6997,38,47,0,11736,268
51,185,"Virginia","Tazewell County",3,45157,43007,1392,55,291,6,44850,307
51,187,"Virginia","Warren County",3,37504,34467,1758,150,375,14,36180,1324
51,191,"Virginia","Washington County",3,54865,53501,690,107,209,16,54137,728
51,193,"Virginia","Westmoreland County",3,17444,11931,4910,116,104,6,16438,1006
51,195,"Virginia","Wise County",3,41594,38816,2215,51,147,2,41121,473
51,197,"Virginia","Wythe County",3,29254,27912,829,41,131,5,28966,288
51,199,"Virginia","York County",3,65198,50663,8794,287,3331,98,62302,2896
51,510,"Virginia","Alexandria city",3,140829,95127,31645,1070,8758,211,118082,22747
51,520,"Virginia","Bristol city",3,17855,16313,1017,68,130,4,17629,226
51,530,"Virginia","Buena Vista city",3,6646,6062,354,71,32,15,6540,106
51,540,"Virginia","Charlottesville city",3,43546,30796,8472,154,2837,24,41311,2235
51,550,"Virginia","Chesapeake city",3,223517,141880,67517,1032,6615,230,213629,9888
51,570,"Virginia","Colonial Heights city",3,17390,14514,1829,74,596,17,16703,687
51,580,"Virginia","Covington city",3,5955,5048,744,18,35,0,5853,102
51,590,"Virginia","Danville city",3,42933,21102,20779,116,432,10,41685,1248
51,595,"Virginia","Emporia city",3,5922,2045,3735,24,46,4,5660,262
51,600,"Virginia","Fairfax city",3,22604,17076,1127,183,3477,27,19010,3594
51,610,"Virginia","Falls Church city",3,12446,10194,550,42,1182,4,11305,1141
51,620,"Virginia","Franklin city",3,8585,3423,4913,29,66,2,8443,142
51,630,"Virginia","Fredericksburg city",3,24192,16768,5621,190,705,25,21622,2570
51,640,"Virginia","Galax city",3,7077,6428,461,21,38,20,6094,983
51,650,"Virginia","Hampton city",3,137416,59878,68925,687,3054,191,131064,6352
51,660,"Virginia","Harrisonburg city",3,49072,42128,3496,323,1858,102,41284,7788
51,670,"Virginia","Hopewell city",3,22641,13049,8604,103,198,38,21160,1481
51,678,"Virginia","Lexington city",3,7062,6060,686,8,165,5,6795,267
51,680,"Virginia","Lynchburg city",3,75773,49619,22261,281,2061,51,73443,2330
51,683,"Virginia","Manassas city",3,38276,28990,5562,429,2010,63,26227,12049
51,685,"Virginia","Manassas Park city",3,14409,10271,2043,179,1365,40,9723,4686
51,690,"Virginia","Martinsville city",3,13740,7115,6220,37,134,3,13185,555
51,700,"Virginia","Newport News city",3,180989,92449,75080,1015,5132,403,167265,13724
51,710,"Virginia","Norfolk city",3,242943,118508,106287,1486,8319,484,226659,16284
51,720,"Virginia","Norton city",3,3964,3545,268,9,53,1,3891,73
51,730,"Virginia","Petersburg city",3,32573,5770,25832,104,286,32,31320,1253
51,735,"Virginia","Poquoson city",3,12154,11596,88,44,275,4,11925,229
51,740,"Virginia","Portsmouth city",3,95495,40401,51063,465,1070,139,92511,2984
51,750,"Virginia","Radford city",3,16452,14372,1309,34,355,5,16058,394
51,760,"Virginia","Richmond city",3,204256,88842,104723,1293,4901,451,191416,12840
51,770,"Virginia","Roanoke city",3,96812,64150,27964,381,1775,72,91453,5359
51,775,"Virginia","Salem city",3,24928,22248,1818,80,431,7,24319,609
51,790,"Virginia","Staunton city",3,23825,20141,2911,51,196,7,23309,516
51,800,"Virginia","Suffolk city",3,84881,44848,36525,293,1378,61,82410,2471
51,810,"Virginia","Virginia Beach city",3,439073,304799,88312,1969,27495,707,409732,29341
51,820,"Virginia","Waynesboro city",3,21068,17898,2305,79,166,5,19742,1326
51,830,"Virginia","Williamsburg city",3,13689,10403,2003,46,825,7,12747,942
51,840,"Virginia","Winchester city",3,26183,21581,3007,207,682,12,22158,4025
53,1,"Washington","Adams County",3,18760,17369,201,777,191,7,7610,11150
53,3,"Washington","Asotin County",3,21697,20649,96,320,130,40,21044,653
53,5,"Washington","Benton County",3,176456,162074,2560,2026,4970,330,143430,33026
53,7,"Washington","Chelan County",3,72727,68918,369,1208,686,150,53838,18889
53,9,"Washington","Clallam County",3,71526,63316,654,3876,1033,106,67868,3658
53,11,"Washington","Clark County",3,426869,377079,8951,4321,18072,2867,394453,32416
53,13,"Washington","Columbia County",3,4112,3917,13,64,23,14,3851,261
53,15,"Washington","Cowlitz County",3,102392,94714,735,1871,1560,278,94392,8000
53,17,"Washington","Douglas County",3,38534,36442,202,681,345,82,27432,11102
53,19,"Washington","Ferry County",3,7549,5825,26,1280,62,8,7298,251
53,21,"Washington","Franklin County",3,79122,72733,1813,1020,1611,297,38630,40492
53,23,"Washington","Garfield County",3,2265,2176,0,6,41,0,2178,87
53,25,"Washington","Grant County",3,89592,83464,1529,1671,915,103,55098,34494
53,27,"Washington","Grays Harbor County",3,72833,64501,860,3698,1077,202,66534,6299
53,29,"Washington","Island County",3,78692,68922,1804,713,3532,418,74355,4337
53,31,"Washington","Jefferson County",3,29904,27419,252,735,479,64,29046,858
53,33,"Washington","King County",3,1937424,1399251,125081,20293,288953,15339,1764190,173234
53,35,"Washington","Kitsap County",3,251650,211549,6946,4399,12721,2461,235740,15910
53,37,"Washington","Kittitas County",3,41011,37994,417,444,914,83,37837,3174
53,39,"Washington","Klickitat County",3,20360,19026,78,546,133,27,18171,2189
53,41,"Washington","Lewis County",3,75487,70733,443,1301,702,141,68930,6557
53,43,"Washington","Lincoln County",3,10563,10091,26,181,43,5,10325,238
53,45,"Washington","Mason County",3,60750,54204,712,2596,756,243,55881,4869
53,47,"Washington","Okanogan County",3,41236,34431,209,5035,302,78,33929,7307
53,49,"Washington","Pacific County",3,20899,19074,135,553,440,20,19207,1692
53,51,"Washington","Pend Oreille County",3,12971,11957,58,512,78,16,12578,393
53,53,"Washington","Pierce County",3,795448,615242,56319,12925,49057,11112,722310,73138
53,55,"Washington","San Juan County",3,15757,15006,67,127,191,14,14887,870
53,57,"Washington","Skagit County",3,116967,107202,968,3142,2243,285,97150,19817
53,59,"Washington","Skamania County",3,11099,10445,45,192,97,11,10540,559
53,61,"Washington","Snohomish County",3,715362,586436,19329,11154,65227,3456,650710,64652
53,63,"Washington","Spokane County",3,472019,426910,8340,7841,10325,2049,450528,21491
53,65,"Washington","Stevens County",3,43503,39206,156,2472,249,78,42302,1201
53,67,"Washington","Thurston County",3,253046,214039,7115,3942,13495,2093,234994,18052
53,69,"Washington","Wahkiakum County",3,3970,3761,12,58,24,6,3859,111
53,71,"Washington","Walla Walla County",3,58917,54566,1169,757,865,183,47263,11654
53,73,"Washington","Whatcom County",3,201518,178167,2189,6305,7429,589,185609,15909
53,75,"Washington","Whitman County",3,44778,38391,799,332,3539,131,42701,2077
53,77,"Washington","Yakima County",3,244146,216778,3271,13965,3236,457,133796,110350
54,1,"West Virginia","Barbour County",3,16596,16098,132,93,37,3,16500,96
54,3,"West Virginia","Berkeley County",3,104659,93221,7638,313,906,47,100673,3986
54,5,"West Virginia","Boone County",3,24612,24295,125,34,20,1,24516,96
54,7,"West Virginia","Braxton County",3,14525,14270,62,44,25,3,14457,68
54,9,"West Virginia","Brooke County",3,23991,23306,293,22,97,3,23828,163
54,11,"West Virginia","Cabell County",3,96347,88423,4825,229,976,33,95282,1065
54,13,"West Virginia","Calhoun County",3,7638,7528,17,22,11,3,7578,60
54,15,"West Virginia","Clay County",3,9359,9251,7,19,7,2,9328,31
54,17,"West Virginia","Doddridge County",3,8198,7958,111,25,15,1,8157,41
54,19,"West Virginia","Fayette County",3,45993,43093,2134,95,89,5,45587,406
54,21,"West Virginia","Gilmer County",3,8717,7346,1114,71,50,11,8221,496
54,23,"West Virginia","Grant County",3,11900,11688,93,17,19,3,11780,120
54,25,"West Virginia","Greenbrier County",3,35516,33721,1000,129,147,11,35102,414
54,27,"West Virginia","Hampshire County",3,23951,23357,250,49,49,16,23705,246
54,29,"West Virginia","Hancock County",3,30662,29416,719,41,91,7,30353,309
54,31,"West Virginia","Hardy County",3,14028,13343,396,23,145,3,13537,491
54,33,"West Virginia","Harrison County",3,69240,66622,1136,143,344,16,68355,885
54,35,"West Virginia","Jackson County",3,29250,28764,89,54,84,11,29066,184
54,37,"West Virginia","Jefferson County",3,53647,47987,3589,147,649,41,51139,2508
54,39,"West Virginia","Kanawha County",3,193029,172533,14231,390,2023,39,191221,1808
54,41,"West Virginia","Lewis County",3,16387,16068,79,35,53,1,16283,104
54,43,"West Virginia","Lincoln County",3,21669,21471,18,21,24,0,21575,94
54,45,"West Virginia","Logan County",3,36725,35519,793,34,102,1,36460,265
54,47,"West Virginia","McDowell County",3,22064,19683,2097,34,18,0,21966,98
54,49,"West Virginia","Marion County",3,56518,53417,1891,118,299,6,55992,526
54,51,"West Virginia","Marshall County",3,33060,32438,180,54,124,2,32796,264
54,53,"West Virginia","Mason County",3,27335,26746,174,43,90,12,27219,116
54,55,"West Virginia","Mercer County",3,62313,57165,3812,144,332,2,61828,485
54,57,"West Virginia","Mineral County",3,28248,26948,798,42,115,1,28043,205
54,59,"West Virginia","Mingo County",3,26766,25987,480,16,44,4,26640,126
