"","state_fips","county_fips","CensusRace...STNAME","CensusRace...CTYNAME","land_area","CensusRace...TOT_POP","CensusRace...H","poverty_pct_2014...PCTPOVALL_2014","hail...total_intensity","tornado...total_intensity","wind...total_intensity","natural_amenities...Scale","highfirerisk","PercUnempl","PercMino"
"2265",42,41,"Pennsylvania","Cumberland County",0.150685335697001,243762,8298,9.1,59.93,12,6789,-0.57,0,0.0060879054159385,0.0976444236591429
"2266",42,43,"Pennsylvania","Dauphin County",0.1534070375605,271453,22507,13.4,72.74,16,8281,1.07,0,0.00647257536295418,0.259286137931797
"2267",42,45,"Pennsylvania","Delaware County",0.0520724328329131,562960,19976,11,37.77,5,5580,-0.69,0,0.0010018473781441,0.288913954810288
"2268",42,47,"Pennsylvania","Elk County",0.232149574545001,31194,236,10.5,18.52,7,3234,0.07,3.38260663667422e-05,0.0611976662178624,0.01718279156248
"2269",42,49,"Pennsylvania","Erie County",0.227862997120984,278443,10716,16.4,179.96,30,7836,-0.57,0,0.00670873392399881,0.114881681349504
"2270",42,51,"Pennsylvania","Fayette County",0.217806900856041,134086,1431,20.2,95.68,9,7391,0.27,0,0.00955357009680354,0.0689855764211029
"2271",42,53,"Pennsylvania","Forest County",0.120179572642999,7518,440,21.9,14.76,4,1504,-1.09,0,0.0755520085129024,0.205772811918063
"2272",42,55,"Pennsylvania","Franklin County",0.210896536645495,152892,7581,11.9,68.74,11,7268,-0.57,0,0.00818224629149988,0.0713641001491249
"2273",42,57,"Pennsylvania","Fulton County",0.11953526109865,14632,170,13.3,19.5,1,1363,-1.2,0,0.0982094040459267,0.0259021323127392
"2274",42,59,"Pennsylvania","Greene County",0.157512768302766,37843,534,16.5,29.38,6,2724,0.22,0,0.000105699865232672,0.0534312818751156
"2275",42,61,"Pennsylvania","Huntingdon County",0.244367931857,45750,817,15.1,37.78,9,4964,0.15,0,0.00598907103825137,0.074120218579235
"2276",42,63,"Pennsylvania","Indiana County",0.2300905076945,87706,1207,17,73.93,10,6102,0.4,0,0.00891615168859599,0.0527443960504412
"2277",42,65,"Pennsylvania","Jefferson County",0.182383272436,44638,354,13.3,43.66,10,6769,-0.93,0,0.00389802410502263,0.0196917424615798
"2278",42,67,"Pennsylvania","Juniata County",0.108321726241999,24796,773,12.3,7.39,6,2312,-0.34,0,0.0683577996451041,0.0249233747378609
"2279",42,69,"Pennsylvania","Lackawanna County",0.1297403231755,212719,13263,15.4,57.18,4,3452,0.16,0,0.00771910360616588,0.0744362280755363
"2280",42,71,"Pennsylvania","Lancaster County",0.268881283672848,533320,52299,10.5,171.08,30,12132,0.45,0,0.000922523063076577,0.0933454586364659
"2281",42,73,"Pennsylvania","Lawrence County",0.10053646846963,88771,1088,13.2,55.8,8,4829,0.24,0,0.00898942222122089,0.0652577981548028
"2282",42,75,"Pennsylvania","Lebanon County",0.0995479568254996,136359,15518,10.9,42.68,21,6089,-0.66,0,0.00783959987972924,0.0640515110847102
"2283",42,77,"Pennsylvania","Lehigh County",0.0959508537530003,357823,76842,12.8,54.16,7,7359,-0.4,0,0.00124642630574334,0.152804598921813
"2284",42,79,"Pennsylvania","Luzerne County",0.251888816826,318829,28925,15.8,74.56,15,4731,0.3,0.000869538213098972,0.00147100796978945,0.0812284955258148
"2285",42,81,"Pennsylvania","Lycoming County",0.346555622726498,116508,2382,16,101.6,25,8010,0.33,0.00325858206422122,0.00944141174854946,0.0754111305661414
"2286",42,83,"Pennsylvania","McKean County",0.276157610274594,42554,880,16.6,55.65,2,5028,-1.11,0,0.00284344597452648,0.045072143629271
"2287",42,85,"Pennsylvania","Mercer County",0.190066793702853,114884,1468,14.6,108.26,26,9439,-2.78,0,0.00898297413042721,0.0840935204205982
"2288",42,87,"Pennsylvania","Mifflin County",0.114303946121,46552,620,16.3,15.23,4,3298,-0.19,0,0.00382368104485307,0.024703557312253
"2289",42,89,"Pennsylvania","Monroe County",0.171220873886551,166314,24202,13.3,51.78,16,5857,0.94,0.000593092750581687,0.00901908438255348,0.205899683730774
"2290",42,91,"Pennsylvania","Montgomery County",0.1334963189355,816857,38881,7.1,77.32,16,8338,-0.53,0,0.00105036744497507,0.190391953548785
"2291",42,93,"Pennsylvania","Montour County",0.0366733093544997,18641,455,11.2,24.5,1,1816,0.11,0.00298126064735946,0.0730111045544767,0.0555764175741645
"2292",42,95,"Pennsylvania","Northampton County",0.104233952933702,300654,36055,10,48.91,11,8424,-0.04,0,0.00655903463782288,0.116918451109914
"2293",42,97,"Pennsylvania","Northumberland County",0.132049558982501,93944,2883,15.9,32.51,6,4500,0.72,0.000707213578500707,0.00895214170143916,0.0447394192284765
"2294",42,99,"Pennsylvania","Perry County",0.1526320465175,45634,757,8.7,33.39,7,4691,-0.45,0,0.00298023403602577,0.0275671648332384
"2295",42,101,"Pennsylvania","Philadelphia County",0.0389917073705924,1560297,212703,25.8,25.65,8,6876,-0.46,0,0.000998527844378346,0.547182363357745
"2296",42,103,"Pennsylvania","Pike County",0.157928492220773,56191,5748,10.6,55.2,8,2888,1.26,0.0117617866004963,0.00676264882276521,0.0970973999394921
"2297",42,105,"Pennsylvania","Potter County",0.303261277945898,17206,184,14.3,32.4,12,4014,-2.42,0.000676501964457628,0.0904335696849936,0.0207485760781123
"2298",42,107,"Pennsylvania","Schuylkill County",0.216064883148998,145797,5281,13.5,47.54,11,6339,0.49,0,0.00897137801189325,0.0521684259621254
"2299",42,109,"Pennsylvania","Snyder County",0.0915872639765004,40323,888,13.1,14.07,6,2824,-0.63,0,0.000247997420826823,0.0301068868883764
"2300",42,111,"Pennsylvania","Somerset County",0.295170589765779,76218,1042,13.5,36.33,16,5159,0.01,0,0.0100894801752867,0.0402004775774751
"2301",42,113,"Pennsylvania","Sullivan County",0.1262648205085,6339,114,14.4,13.76,12,2011,0.01,0.000248880039820806,0.0989115002366304,0.0493768733238681
"2302",42,115,"Pennsylvania","Susquehanna County",0.233547011252613,41920,744,12.8,69.92,8,5522,0.25,0,0.00331583969465649,0.0205629770992366
"2303",42,117,"Pennsylvania","Tioga County",0.318859507351916,42274,553,16.3,58.54,5,4233,-0.25,0.000643564356435644,0.00529876519846714,0.027723896484837
"2304",42,119,"Pennsylvania","Union County",0.0880239905859991,44874,2567,13.4,10.93,3,2303,-1.08,0,0.0451040691714579,0.111467665017605
"2305",42,121,"Pennsylvania","Venango County",0.190423238288,53529,576,16.2,70.19,10,5862,-0.86,0,0.00463300267144912,0.0298903398158008
"2306",42,123,"Pennsylvania","Warren County",0.252231753059243,40703,386,14.1,44.4,16,5149,-0.71,0,0.000810751050291133,0.0212023683757954
"2307",42,125,"Pennsylvania","Washington County",0.235796077506153,208187,3095,10.7,81.81,7,8993,0.4,0,0.0077238252148309,0.0597683813110329
"2308",42,127,"Pennsylvania","Wayne County",0.210122006346501,51401,2144,13.9,54.68,6,3493,0.44,3.75009375234381e-05,0.00439680161864555,0.0548627458609755
"2309",42,129,"Pennsylvania","Westmoreland County",0.284300082857999,359320,3864,10.1,214.7,31,13366,0.88,0,0.00121062006011355,0.0486112657241456
"2310",42,131,"Pennsylvania","Wyoming County",0.113181680191,28131,513,10.9,22.38,7,2222,0.68,0,0.0721623831360421,0.0278696100387473
"2311",42,133,"Pennsylvania","York County",0.24846698394604,440755,28841,10.2,148.62,30,11961,-0.58,0,0.00111172873818788,0.10314346972808
"2312",44,1,"Rhode Island","Bristol County",0.00793589121123796,49060,1177,8,3.38,1,619,1.36,0,0.00674684060334285,0.0474724826742764
"2313",44,3,"Rhode Island","Kent County",0.0492102575812284,165128,6901,9.3,25.76,1,1286,1.3,0,0.00984085073397607,0.0661729082893271
"2314",44,5,"Rhode Island","Newport County",0.0308742959798385,82358,4328,9.5,10.52,NA,322,2.14,0,0.0103086524684912,0.0927657301051507
"2315",44,7,"Rhode Island","Providence County",0.121520555961679,631974,131896,18.3,52.66,5,3116,0.97,0,0.00151588514717378,0.202633336181552
"2316",44,9,"Rhode Island","Washington County",0.0982220517795786,126653,3793,10.4,15.88,0,868,2.64,0,0.0104221771296377,0.0625409583665606
"2317",45,1,"South Carolina","Abbeville County",0.12952248246415,24965,308,21.4,76.8,16,4950,-0.61,0.151473423299367,0.0745844181854596,0.302743841377929
"2318",45,3,"South Carolina","Aiken County",0.271703155033285,164753,8881,16.6,150.25,26,13627,-0.04,0.576586433260394,0.00789059986768071,0.285506181981512
"2319",45,5,"South Carolina","Allendale County",0.10309921266851,9695,277,39.9,33.76,14,6089,-0.27,0.200368525216679,0.123465703971119,0.745848375451264
"2320",45,7,"South Carolina","Anderson County",0.192596288371693,192810,6661,16.7,211.98,25,15623,0.71,0.0123374210330732,0.00751517037498055,0.194149681033141
"2321",45,9,"South Carolina","Bamberg County",0.0990716189849992,15182,283,29.7,64.03,6,5585,-0.75,0.350437691267526,0.111184297194046,0.630022394941378
"2322",45,11,"South Carolina","Barnwell County",0.13966123236416,21959,553,27,63.82,14,6880,-0.21,0.356320096999091,0.0873445967484858,0.469055967940252
"2323",45,13,"South Carolina","Beaufort County",0.175677871696215,175852,20026,12.9,129.44,11,12282,1.66,0.159475044740505,0.00634624570661693,0.229061938448241
"2324",45,15,"South Carolina","Berkeley County",0.3078608314585,198205,12068,13.7,279.39,11,13034,0.71,0.425742800897312,0.00741656365883807,0.311303952977977
"2325",45,17,"South Carolina","Calhoun County",0.0988095702795009,14878,474,19.3,71.2,15,5586,0.2,0.305105406568192,0.104852802796075,0.441726038446028
"2326",45,19,"South Carolina","Charleston County",0.255693471208794,381015,19539,16.8,253.35,22,13875,1.45,0.214989975556837,0.00520189493851948,0.323139508943217
"2327",45,21,"South Carolina","Cherokee County",0.101633244261556,56024,2277,22.3,108.33,11,7210,-0.31,0.0834336709398683,0.00721119520205626,0.234524489504498
"2328",45,23,"South Carolina","Chester County",0.149360292151999,32337,593,22.5,93.3,10,5880,-0.04,0.000816365731847868,0.00522621146055602,0.395429384296626
"2329",45,25,"South Carolina","Chesterfield County",0.205209993464588,46125,1805,26.4,94.93,14,6237,-0.38,0.451780726256984,0.00542005420054201,0.355165311653117
"2330",45,27,"South Carolina","Clarendon County",0.175142414410499,34113,1011,27,109.92,15,7318,1.15,0.246405572880806,0.00170023158326738,0.505906839034972
"2331",45,29,"South Carolina","Colleton County",0.268413320944803,37771,1156,23,118.85,15,20080,0.67,0.390448042267151,0.00402425140981176,0.410791347859469
"2332",45,31,"South Carolina","Darlington County",0.1437865050175,67799,1353,25.3,107.84,23,9070,0.28,0.210270162892332,0.0107671204590038,0.432985737252762
"2333",45,33,"South Carolina","Dillon County",0.103214746687213,31127,776,29.8,63.05,13,5356,-0.68,0.22539111172643,0.0038873004144312,0.51595078227905
"2334",45,35,"South Carolina","Dorchester County",0.144008083819,148469,7252,12.8,144.1,11,12488,-1.11,0.376803090313432,0.00841926597471526,0.311869817941793
"2335",45,37,"South Carolina","Edgefield County",0.1277388530735,26553,1505,17.5,60.79,16,5855,-0.25,0.197755804910565,0.0671487214250744,0.390765638534252
"2336",45,39,"South Carolina","Fairfield County",0.180241062295501,22976,436,23.1,68.29,12,7157,0.67,0.123458747968124,0.0845229805013928,0.608461002785515
"2337",45,41,"South Carolina","Florence County",0.203212458674501,139231,3291,19.5,161.24,31,10809,-0.56,0.285174164186942,0.00929390724766755,0.453347314893953
"2338",45,43,"South Carolina","Georgetown County",0.218894045760298,60773,1926,19.6,101.78,14,4198,1.49,0.476557959315467,0.0107942671910223,0.344955819196025
"2339",45,45,"South Carolina","Greenville County",0.203055855739362,482752,42309,14.7,332.48,15,16587,1.83,0.0309866137828458,0.00101708537717089,0.230609091210394
"2340",45,47,"South Carolina","Greenwood County",0.117199307325,69520,4035,22.1,113.93,19,6388,-0.11,0.0145218131000122,0.00992520138089758,0.348575949367089
"2341",45,49,"South Carolina","Hampton County",0.140232837895015,20405,802,23.8,43.16,9,8028,-0.69,0.408938491566988,0.0824307767703994,0.561087968635138
"2342",45,51,"South Carolina","Horry County",0.289362935743391,298832,18310,17.6,329.9,42,10782,0.88,0.330459558372019,0.00662579643411683,0.176005247095358
"2343",45,53,"South Carolina","Jasper County",0.166983225618536,27170,3788,24.5,46.29,6,9684,0.59,0.42448842950998,0.0620169304379831,0.469083548030916
"2344",45,55,"South Carolina","Kershaw County",0.187846284389999,63161,2649,17.4,115.22,22,8541,0.27,0.494089025734595,0.00554139421478444,0.278906287107551
"2345",45,57,"South Carolina","Lancaster County",0.141436204314238,83160,4195,19.7,100.84,10,6625,0.09,0.269111753665094,0.00922318422318422,0.254124579124579
"2346",45,59,"South Carolina","Laurens County",0.183985302690501,66533,2896,21.1,130.84,8,10089,-0.35,0.000505344995140913,0.00988982910736026,0.282040491184826
"2347",45,61,"South Carolina","Lee County",0.104121217171999,18343,386,27.8,56.81,7,4325,-1,0.239178082191781,0.0867906013193044,0.65272856130404
"2348",45,63,"South Carolina","Lexington County",0.1912967805875,277888,16223,13.8,237.75,28,19511,0.99,0.396480023763553,0.0062723111469369,0.192815090971902
"2349",45,65,"South Carolina","McCormick County",0.0994288059645361,9846,121,24.6,40.28,11,4250,0.81,0.0012881064834693,0.0999390615478367,0.504265691651432
"2350",45,67,"South Carolina","Marion County",0.1250094803045,31933,863,30.1,72.05,13,5778,-0.15,0.209584591714628,0.00613785112579463,0.590893433125607
"2351",45,69,"South Carolina","Marlboro County",0.1235165602523,27924,880,31.4,55.94,16,5921,0.27,0.291151726138672,0.00114596762641455,0.578821085804326
"2352",45,71,"South Carolina","Newberry County",0.1641402472535,37783,2839,19.4,82.68,27,8985,0.18,0.00134847100787333,0.000741074028002012,0.34467882380965
"2353",45,73,"South Carolina","Oconee County",0.171719108010969,75192,3629,17.5,183.09,20,8394,3.55,0.0661374556089409,0.00913661027768912,0.105197361421428
"2354",45,75,"South Carolina","Orangeburg County",0.283278133395499,90090,1878,30.8,157.87,38,14038,0.25,0.318826112996606,0.0141303141303141,0.651381951381951
"2355",45,77,"South Carolina","Pickens County",0.130759317831085,120368,4112,19.5,138.57,20,8504,3.02,0.111282164064218,0.00884786654260268,0.105991625681244
"2356",45,79,"South Carolina","Richland County",0.195115831723,401566,20297,16.1,192.24,25,19192,0.56,0.309168521288628,0.00117290806492582,0.522023776913384
"2357",45,81,"South Carolina","Saluda County",0.116718840647501,20026,2993,20.6,55.18,6,6549,0.02,0.0834297545825467,0.0716069110156796,0.303006092080296
"2358",45,83,"South Carolina","Spartanburg County",0.209347549807171,293542,18693,17.7,322.77,24,17232,0.52,0.00962000962000962,0.0063806882831077,0.254968624592052
"2359",45,85,"South Carolina","Sumter County",0.172256104176001,107919,4078,23.2,120.84,16,9698,0.45,0.229700193822426,0.0096831883171638,0.508492480471465
"2360",45,87,"South Carolina","Union County",0.131475488548499,27876,324,19.6,97.17,14,6200,-0.8,0.000163683980794413,0.073575835844454,0.337925096857512
"2361",45,89,"South Carolina","Williamsburg County",0.235795430866,32695,756,28.3,80.3,11,4710,-0.88,0.409808986064392,0.00452668603762043,0.668542590610185
"2362",45,91,"South Carolina","York County",0.177894946443086,245346,12245,14.6,159.25,16,9447,0.45,0.044928357484012,0.00720207380597197,0.241377483227768
"2363",46,3,"South Dakota","Aurora County",0.206164083631999,2745,121,10.8,145.33,7,2769,-2.83,7.90232723537082e-05,0.489981785063752,0.0400728597449909
"2364",46,5,"South Dakota","Beadle County",0.370143488615498,18169,1763,15.1,261.63,21,10136,-3.25,0.000177979487864024,0.055644229181573,0.113490010457372
"2365",46,7,"South Dakota","Bennett County",0.341486433509536,3430,116,34.8,210.97,13,4001,0.5,0.11434988179669,0.487463556851312,0.652478134110787
"2366",46,9,"South Dakota","Bon Homme County",0.166258259600167,7023,155,15.2,206.09,25,3694,-1.59,0.00120948234155781,0.274811334187669,0.102520290474156
"2367",46,11,"South Dakota","Brookings County",0.23538567512326,33314,835,14.1,150.08,10,5434,-2.06,0,0.0473374557243201,0.0703608092693762
"2368",46,13,"South Dakota","Brown County",0.516980355975585,38408,941,11.8,417.13,41,12567,-2.72,0.000455299359328759,0.0430639450114559,0.0882368256613206
"2369",46,15,"South Dakota","Brule County",0.2448594570325,5309,126,14.8,167.61,16,4453,-1.54,0.00206082765497756,0.361838387643624,0.130344697683179
"2370",46,17,"South Dakota","Buffalo County",0.141847479339001,2077,72,40.7,88.93,4,1614,-1.59,0.320279558713106,0.759749638902263,0.815599422243621
"2371",46,19,"South Dakota","Butte County",0.668796217560551,10298,379,15.8,258.69,9,8891,0.43,0.00716512063976952,0.0586521654690231,0.0558360846766362
"2372",46,21,"South Dakota","Campbell County",0.23101314562053,1386,19,9.4,139.46,14,2588,-1.45,0.0963609154286965,0.712121212121212,0.0288600288600289
"2373",46,23,"South Dakota","Charles Mix County",0.329995500832292,9287,228,24,268.03,31,4902,-1.23,0.00154200117485804,0.0611607623559815,0.360396252826532
"2374",46,25,"South Dakota","Clark County",0.285256097061001,3645,102,13.8,232.77,21,3799,-2.27,0.00512238423702669,0.505075445816187,0.0260631001371742
"2375",46,27,"South Dakota","Clay County",0.119129868328348,13932,388,24.9,168.7,19,4039,-1.87,0,0.0668963537180591,0.0909417169107092
"2376",46,29,"South Dakota","Codington County",0.211896038815499,27938,543,10.3,183.51,13,5917,-1.73,0.00121807465618861,0.0540840432385998,0.0515069081537691
"2377",46,31,"South Dakota","Corson County",0.757053918998084,4182,162,38.6,302.11,2,6669,-0.71,0.00743279330603525,0.469153515064562,0.67766618842659
"2378",46,33,"South Dakota","Custer County",0.45066027742609,8445,256,10.7,540.27,9,6604,0.97,0.286103788234445,0.0737714624037892,0.0670219064535228
"2379",46,35,"South Dakota","Davison County",0.1262786344785,19885,471,12.3,160.85,21,6577,-3.29,6.43417835542401e-05,0.0578325370882575,0.0588383203419663
"2380",46,37,"South Dakota","Day County",0.324583766422,5588,118,16.3,176.97,9,6144,-1.21,0.0100343075295999,0.101646385110952,0.118468146027201
"2381",46,39,"South Dakota","Deuel County",0.18734829265904,4312,134,10.1,98.67,9,2956,-1.68,0.0601806748737933,0.116883116883117,0.0248144712430427
"2382",46,41,"South Dakota","Dewey County",0.724719635473501,5662,197,27.2,242.76,10,5800,0.62,0.00288924189055414,0.209290003532321,0.771812080536913
"2383",46,43,"South Dakota","Douglas County",0.1247487185335,2973,39,11.6,91.19,10,2144,-3.59,0,0.509249915909855,0.0393541876892028
"2384",46,45,"South Dakota","Edmunds County",0.3426966562155,3983,63,10.5,250,13,6101,-2.68,0.00364338810641628,0.394175244790359,0.0203364298267637
"2385",46,47,"South Dakota","Fall River County",0.502063148580113,6845,256,17,350.42,16,5646,1.89,0.122266737461988,0.07918188458729,0.123009495982469
"2386",46,49,"South Dakota","Faulk County",0.2976849125935,2357,25,13.2,187.73,2,4405,-2.32,0.0498614958448753,0.510818837505303,0.0165464573610522
"2387",46,51,"South Dakota","Grant County",0.203831427600522,7241,205,10,112.95,9,2747,-2.49,0.0293697152894081,0.0821709708603784,0.0335589007043226
"2388",46,53,"South Dakota","Gregory County",0.302118692035346,4217,57,18.3,215.25,19,2855,-0.64,0.00320666987333654,0.423286696703818,0.111690775432772
"2389",46,55,"South Dakota","Haakon County",0.533476904379001,1847,27,12,194.99,18,7184,-0.3,0.00120203421174295,0.610178668110449,0.0693015701136979
"2390",46,57,"South Dakota","Hamlin County",0.158168160709,5989,195,10.4,137.6,10,3261,-1.37,0,0.0759726164635164,0.0208715979295375
"2391",46,59,"South Dakota","Hand County",0.4223978328605,3345,41,10,284.69,24,4857,-3.2,0.0476841899550517,0.421225710014948,0.0170403587443946
"2392",46,61,"South Dakota","Hanson County",0.125855383138501,3419,26,8.1,80.93,16,2676,-3.42,6.46997929606625e-05,0.489031880666862,0.0155016086575022
"2393",46,63,"South Dakota","Harding County",0.799755503335775,1250,26,11.2,291.82,8,10742,-0.65,0.00807121162758925,0.5064,0.0488
"2394",46,65,"South Dakota","Hughes County",0.234259035955,17642,488,11,202.6,10,9034,0.07,0.101683596358651,0.0539621358122662,0.150719873030269
"2395",46,67,"South Dakota","Hutchinson County",0.234092862176001,7200,147,13.2,160.09,19,4154,-3.33,0,0.0627777777777778,0.0322222222222222
"2396",46,69,"South Dakota","Hyde County",0.2540943853605,1396,23,10.1,127.81,3,2505,-2.39,0.23004938913439,0.613896848137536,0.118194842406877
"2397",46,71,"South Dakota","Jackson County",0.541112785713001,3274,109,33.9,270.79,4,7214,-0.75,0.0234359722619173,0.545204642638974,0.574526572999389
"2398",46,73,"South Dakota","Jerauld County",0.154992293966001,2007,99,14.9,100.3,16,2482,-2.91,0.00533685601056803,0.568011958146487,0.0199302441454908
"2399",46,75,"South Dakota","Jones County",0.281970410623001,975,22,13.1,123.41,3,2830,-1.48,0.000956743592717152,0.912820512820513,0.077948717948718
"2400",46,77,"South Dakota","Kingsbury County",0.252580063687,5075,116,10.1,194.58,21,3664,-1.92,0,0.382068965517241,0.0285714285714286
"2401",46,79,"South Dakota","Lake County",0.167234101352999,12368,291,9.5,125.73,35,4911,-1.86,0,0.0726067270375162,0.041235446313066
"2402",46,81,"South Dakota","Lawrence County",0.233936190871867,24657,779,13.6,396.75,20,2713,1.76,0.180852560495216,0.0559678793040516,0.0611996593259521
"2403",46,83,"South Dakota","Lincoln County",0.166000636783589,51548,951,4.3,169.36,29,5064,-3.91,0,0.0337161480561806,0.0462287576627609
"2404",46,85,"South Dakota","Lyman County",0.495170849873999,3877,89,24.9,223.11,20,6687,-1.28,0.00257345056830367,0.474851689450606,0.418622646376064
"2405",46,87,"South Dakota","McCook County",0.166736985887,5649,170,10,185.83,36,4606,-3.05,0,0.341653389980528,0.0207116303770579
"2406",46,89,"South Dakota","McPherson County",0.345059839271059,2429,39,17,138.17,18,3385,-1.98,0.00063527744520732,0.566076574722108,0.0177027583367641
"2407",46,91,"South Dakota","Marshall County",0.265248997215635,4683,342,12,114.06,9,4007,-1.65,0.058152467507706,0.0963057868887465,0.121716848174247
"2408",46,93,"South Dakota","Meade County",1.0218609957425,26951,1098,10.4,699.43,23,19428,-1.66,0.0312272705232022,0.0513153500797744,0.0855255834662907
"2409",46,95,"South Dakota","Mellette County",0.378363604956999,2100,64,33.2,145.73,4,3128,-0.76,0.0341318907779496,0.715714285714286,0.584285714285714
"2410",46,97,"South Dakota","Miner County",0.166259999000501,2316,48,12.4,115.5,27,2679,-3.45,0,0.574697754749568,0.0263385146804836
"2411",46,99,"South Dakota","Minnehaha County",0.235235502650327,182882,8880,11.5,431.1,30,11283,-2.58,0,0.0056320468936254,0.117004407213394
"2412",46,101,"South Dakota","Moody County",0.151419432388155,6367,234,12.3,107.56,2,2578,-2.96,0,0.0926653054813884,0.185016491283179
"2413",46,103,"South Dakota","Pennington County",0.809291830215789,108242,5259,14.1,1142.59,17,16966,1.27,0.174342437781776,0.00338131224478483,0.16469577428355
"2414",46,105,"South Dakota","Perkins County",0.861525620237623,3033,44,15.2,289.87,22,9484,-0.73,0.00199655229506121,0.503132212331025,0.0323112429937356
"2415",46,107,"South Dakota","Potter County",0.265902059256501,2340,44,11,124.33,16,3775,-1.38,0.0868489460991575,0.574786324786325,0.0376068376068376
"2416",46,109,"South Dakota","Roberts County",0.339367715640241,10374,247,20.4,124.06,17,3052,-1.68,0.0284963170556285,0.0879120879120879,0.406400616926933
"2417",46,111,"South Dakota","Sanborn County",0.1658804152395,2336,56,14.7,159.94,11,2759,-3.47,0.0151986183074266,0.493578767123288,0.0235445205479452
"2418",46,113,"South Dakota","Shannon County",0.602720643876431,14218,522,52.2,269.03,12,8725,-0.1,0.505524008967286,0.0998733999155999,0.941271627514418
"2419",46,115,"South Dakota","Spink County",0.445809126091001,6598,148,11.7,248.1,24,6801,-3.62,0,0.0756289784783268,0.0377387086996059
"2420",46,117,"South Dakota","Stanley County",0.443971007304,2983,41,8.8,176.45,11,5581,-0.15,0.000500853305631817,0.476366074421723,0.114314448541737
"2421",46,119,"South Dakota","Sully County",0.314838869798499,1438,35,6.3,142.69,6,3188,0.2,0.0207741664037025,0.650904033379694,0.0493741307371349
"2422",46,121,"South Dakota","Todd County",0.398856714167514,9882,363,47.4,230.03,12,6823,-0.98,0.281702971900558,0.0978546852863793,0.891519935235782
"2423",46,123,"South Dakota","Tripp County",0.464987966990392,5512,92,19.9,277.93,26,6070,-2.25,0.0161124741173809,0.0810957910014514,0.173984034833091
"2424",46,125,"South Dakota","Turner County",0.177466556839498,8272,179,10.2,195.24,29,3676,-3.48,0,0.0639506769825919,0.0293762088974855
"2425",46,127,"South Dakota","Union County",0.133191338142367,15029,485,6.3,149.36,10,4712,-1.78,0,0.0674030208264023,0.0443808636635837
"2426",46,129,"South Dakota","Walworth County",0.2217466891715,5511,101,15.9,161.84,21,5300,-1.45,0.100718336483932,0.0916349119941934,0.176555978951189
"2427",46,135,"South Dakota","Yankton County",0.152185583166257,22684,742,13.8,226.09,28,5687,-1.76,0,0.0522394639393405,0.0722976547346147
"2428",46,137,"South Dakota","Ziebach County",0.582280883630501,2826,104,44.6,235.48,9,6287,-0.55,0.00989872730648916,0.565463552724699,0.75583864118896
"2429",47,1,"Tennessee","Anderson County",0.0893948451539995,75528,1909,15.6,78.9,8,6403,1.36,0.00114220445459737,0.00941372735938989,0.0794804575786463
"2430",47,3,"Tennessee","Bedford County",0.122176578132501,46627,5464,19.1,63.16,11,4196,-0.55,0,0.0050828918866751,0.127887275612842
"2431",47,5,"Tennessee","Benton County",0.113060551676,16145,348,21.4,36.76,22,4005,1.13,0,0.0995354598947042,0.0510994115825333
"2432",47,7,"Tennessee","Bledsoe County",0.104771642558001,13931,309,28.5,52.78,3,4183,-0.56,0.0811764705882353,0.0869284329911708,0.0782427679276434
"2433",47,9,"Tennessee","Blount County",0.14611722641518,126339,3821,14.7,89.15,8,8946,1.25,0,0.00854051401388328,0.0590870594194983
"2434",47,11,"Tennessee","Bradley County",0.0849270982095112,102975,5613,17.5,114.17,28,6426,-0.17,0.0135858028360364,0.00827385287691187,0.0833309055596018
"2435",47,13,"Tennessee","Campbell County",0.129618918053221,39918,491,22.7,43.02,3,5479,1.87,0.0203920239507429,0.00553634951650884,0.0230472468560549
"2436",47,15,"Tennessee","Cannon County",0.0686179934250002,13757,248,16.4,25.88,11,2942,-2.75,0.000106190931294467,0.0877371519953478,0.0401977175256233
"2437",47,17,"Tennessee","Carroll County",0.155277659498999,28370,678,20.8,81.02,23,3101,-1.91,0,0.00525202678886147,0.12989072964399
"2438",47,19,"Tennessee","Carter County",0.0902958276874501,56886,981,24.6,27.51,3,3103,2.93,0.00194457948468644,0.00645149949020849,0.0339099251133847
"2439",47,21,"Tennessee","Cheatham County",0.0797728953710001,39764,1093,12.7,47.15,4,4019,-0.23,9.1533180778032e-05,0.0014083090232371,0.0428276833316568
"2440",47,23,"Tennessee","Chester County",0.0735096273824998,17379,435,20.1,62.78,7,1642,-2.01,9.85415845486795e-05,0.0905115369123655,0.123482363772369
"2441",47,25,"Tennessee","Claiborne County",0.115019571425988,31592,351,24,35.4,7,4784,1.57,0.0599489795918367,0.00180425424158015,0.03285641934667
"2442",47,27,"Tennessee","Clay County",0.0676081105128831,7765,151,24,23.65,NA,3419,1.29,0,0.126336123631681,0.0345138441725692
"2443",47,29,"Tennessee","Cocke County",0.114597089317719,35374,762,27.8,26.51,6,5291,1.31,0.00222250444500889,0.00514502176739978,0.0468423135636343
"2444",47,31,"Tennessee","Coffee County",0.111789510170499,53623,2155,16.8,67.05,17,5809,-0.89,0,0.0051843425395819,0.0730097159800832
"2445",47,33,"Tennessee","Crockett County",0.0686352972714997,14668,1423,19,29.76,17,1988,-2.21,0,0.105058631033542,0.165598581947096
"2446",47,35,"Tennessee","Cumberland County",0.177182478644001,57985,1550,16.6,75.29,23,3144,0.54,0.00296113510178902,0.00643269811158058,0.0280244890920066
