"state_fips","county_fips","STNAME","CTYNAME","land_area","hail_tot_intensity","tornado_tot_intensity","hurricane_tot_intensity","wind_tot_intensity","highfirerisk"
9,5,"Connecticut","Litchfield County",0.264974145151541,147.21,34,928300.925925926,11311,0
9,7,"Connecticut","Middlesex County",0.107652182766298,34.39,9,701739.583333333,3705,0
9,9,"Connecticut","New Haven County",0.173304938575306,55.8,18,3416447.33796296,9650,0.00135968092820885
9,11,"Connecticut","New London County",0.194884539409098,58.28,1,3154785.87962963,3309,0
9,13,"Connecticut","Tolland County",0.117128495896417,45.53,14,719859.375,5281,0
9,15,"Connecticut","Windham County",0.146328576733623,37.53,3,1459078.7037037,3409,0
10,1,"Delaware","Kent County",0.161234990526513,27.02,16,565750,6183,0.083286252354049
10,3,"Delaware","New Castle County",0.121308841165792,54.29,24,311754.62962963,7827,0.0261582098959975
10,5,"Delaware","Sussex County",0.262288722929346,35.52,13,1596485.53240741,7066,0.01481247123792
11,1,"District of Columbia","District of Columbia",0.0183735482206841,18.63,0,20796.875,6716,0
12,1,"Florida","Alachua County",0.233872947343,115.36,29,4966203.125,8986,0.529285299244625
12,3,"Florida","Baker County",0.143024952800861,36.26,5,2449338.54166667,2158,0.525661261778351
12,5,"Florida","Bay County",0.214249881474601,45.4,54,25754612.8472222,3293,0.0489336606203577
12,7,"Florida","Bradford County",0.0727279183914999,36.77,10,2820171.2962963,2154,0.45631613446952
12,9,"Florida","Brevard County",0.308504383196707,188.64,76,10751505.2083333,12111,0.316845675522894
12,11,"Florida","Broward County",0.286449110595609,174.11,52,24672400.462963,13151,0.663466397170289
12,13,"Florida","Calhoun County",0.139679536584501,21.02,20,7308400.31828704,1335,0.0401391883944325
12,15,"Florida","Charlotte County",0.175710644596078,36.91,15,7797882.57439632,1282,0.443594285929667
12,17,"Florida","Citrus County",0.158244403683065,72.16,21,7073762.73148148,2540,0.354070856753535
12,19,"Florida","Clay County",0.155807956074501,111.59,22,4976251.15740741,6851,0.464771484802099
12,21,"Florida","Collier County",0.491782868054685,42.42,20,54110944.4444444,3241,0.475259179987961
12,23,"Florida","Columbia County",0.19448274544895,53.04,6,3449173.03240741,3769,0.406680247260466
12,27,"Florida","DeSoto County",0.1507718266565,19.75,13,9622828.125,587,0.225545034133451
12,29,"Florida","Dixie County",0.173694900311295,15.64,1,9069126.15740741,1273,0.268292682926829
12,31,"Florida","Duval County",0.206389000341637,216.72,32,5385853.58796296,15388,0.213982770046388
12,33,"Florida","Escambia County",0.181886497085805,68.28,55,7006230.90277778,9361,0.383677475368994
12,35,"Florida","Flagler County",0.122226275516961,65.8,7,3353025.46296296,6070,0.569820319432121
12,37,"Florida","Franklin County",0.137212390868578,13.76,22,7569013.671875,1550,0.174400714675667
12,39,"Florida","Gadsden County",0.128742994991864,34.15,33,4631646.41203704,2770,0.346096495899457
12,41,"Florida","Gilchrist County",0.0857682188494999,24.9,4,2399310.76388889,1629,0.411093502377179
12,43,"Florida","Glades County",0.232364106041001,22.52,5,7039682.67971871,1594,0.434238293503679
12,45,"Florida","Gulf County",0.138027039374813,15.63,13,10239493.6342593,972,0.0364704140551744
12,47,"Florida","Hamilton County",0.12627458764156,47.54,5,2179613.42592593,3022,0.388876843018213
12,49,"Florida","Hardee County",0.1509836109675,22.52,5,6604067.12962963,475,0.236762047528769
12,51,"Florida","Hendry County",0.2791311131355,28.76,12,8331750,1152,0.263028410569394
12,53,"Florida","Hernando County",0.119054105512809,28.89,7,9896472.22222222,2696,0.264411947377336
12,55,"Florida","Highlands County",0.261229416844999,50.42,20,9750592.01388889,1109,0.285885167464115
12,57,"Florida","Hillsborough County",0.257521285856385,281.09,70,7132219.3287037,7821,0.101957119867103
12,59,"Florida","Holmes County",0.11946960539348,12.01,12,2902415.50925926,2638,0.0134738296769736
12,61,"Florida","Indian River County",0.128019341366279,56.56,10,7592349.53703704,2122,0.229394602479942
12,63,"Florida","Jackson County",0.233008562762813,44.55,18,5304852.21354167,4055,0.0428259844376326
12,65,"Florida","Jefferson County",0.149038631242477,25.51,5,9438290.50925926,2842,0.141433164905833
12,67,"Florida","Lafayette County",0.1326490730295,10,10,4342969.3287037,835,0.39000822368421
12,69,"Florida","Lake County",0.2767826422055,99.67,39,9626180.62789352,3828,0.323447118074986
12,71,"Florida","Lee County",0.208527918423577,105.21,44,16779945.3065949,3473,0.252390602241783
12,73,"Florida","Leon County",0.170705973319335,133.48,13,2556676.50462963,12603,0.180286436394271
12,75,"Florida","Levy County",0.278444878963489,48.04,10,22512026.0416667,2095,0.478373975833313
12,77,"Florida","Liberty County",0.204676365271999,23.13,5,5877649.88425926,998,0.147720445898138
12,79,"Florida","Madison County",0.174121619081835,34.28,15,3101052.08333333,4875,0.299284422426673
12,81,"Florida","Manatee County",0.188166711583261,72.06,34,2764983.7962963,1672,0.177972695762892
12,83,"Florida","Marion County",0.399537949076499,129.59,42,11879672.4537037,9841,0.512721547915291
12,85,"Florida","Martin County",0.159835093975732,51.77,14,35366668.4027778,1315,0.210716360919731
12,86,"Florida","Miami-Dade County",0.470060932052515,125.89,6,62378572.337963,7741,0.61407225691347
12,87,"Florida","Monroe County",0.319551223153639,10.13,29,42515103.587963,4633,0.235284496330069
12,89,"Florida","Nassau County",0.16325151117287,82.56,6,2192245.37037037,5372,0.456810352071254
12,91,"Florida","Okaloosa County",0.242507130016182,55.53,52,19293152.7777778,7643,0.329787234042554
12,93,"Florida","Okeechobee County",0.210659690672501,43.53,16,12568194.8915479,1469,0.284239113272492
12,95,"Florida","Orange County",0.239469209151,235.9,43,6889480.54108796,8695,0.219939950051912
12,97,"Florida","Osceola County",0.358090631928001,80.77,21,8145324.07407407,2895,0.285356602328145
12,99,"Florida","Palm Beach County",0.522784915137222,134.6,63,41041263.8888889,8914,0.286960479405294
12,101,"Florida","Pasco County",0.18325424070519,99.84,34,11470786.4583333,3949,0.193201361191408
12,103,"Florida","Pinellas County",0.077991923027966,105.01,75,2593079.28240741,5707,0.00188743994509266
12,105,"Florida","Polk County",0.4775547467315,238.46,72,26655159.7222222,5201,0.33561068488548
12,107,"Florida","Putnam County",0.199471413810999,105.96,14,5413194.22743056,8189,0.487799067488004
12,109,"Florida","St. Johns County",0.162914071822103,85.06,17,5832831.01851852,6068,0.422689462023994
12,111,"Florida","St. Lucie County",0.144494047474381,66.53,17,15970795.7918286,1414,0.0975014954217089
12,113,"Florida","Santa Rosa County",0.280019737165408,68.27,33,13278550.9259259,8098,0.487797108551825
12,115,"Florida","Sarasota County",0.142844913692431,51.18,42,1500447.33796296,2394,0.330049261083744
12,117,"Florida","Seminole County",0.082593902496,82.17,21,1037803.81944444,4459,0.302037489812551
12,119,"Florida","Sumter County",0.1387017344905,28.28,8,4827515.625,1615,0.182528512496966
12,121,"Florida","Suwannee County",0.167953202062159,71.28,24,3909218.75,4986,0.353854912166558
12,123,"Florida","Taylor County",0.255221235888685,28.01,13,9961101.85185185,2030,0.188360099404109
12,125,"Florida","Union County",0.0605219096354998,19.5,3,2489412.61574074,1100,0.550219817382482
12,127,"Florida","Volusia County",0.303820205710627,146.97,57,10246436.8489583,7426,0.5355078263963
12,129,"Florida","Wakulla County",0.15294824421175,33.77,8,6118958.33333333,5302,0.229543323958751
12,131,"Florida","Walton County",0.279804544719193,54.54,25,12471936.3425926,4570,0.133956157128145
12,133,"Florida","Washington County",0.150071180837,15.77,15,3012839.12037037,2975,0.0569848741031851
13,1,"Georgia","Appling County",0.126250477582,46.42,7,1632538.19444444,2755,0.409020986704757
13,3,"Georgia","Atkinson County",0.0845977057260002,28.02,5,1555000,2322,0.433689708642781
13,5,"Georgia","Bacon County",0.0703143899925,30.63,11,910405.671296296,2145,0.404705650718645
13,7,"Georgia","Baker County",0.0857208218235002,4.38,5,1144639.46759259,885,0.293311845286059
13,9,"Georgia","Baldwin County",0.0671055676014995,40.27,3,123828.125,904,0.305147058823529
13,11,"Georgia","Banks County",0.0593695644010003,53.04,5,54250,1511,0.110469314079422
13,13,"Georgia","Barrow County",0.0411720225839998,57.11,2,4629.62962962963,1346,0.0269662921348315
13,15,"Georgia","Bartow County",0.119147193743,145.88,29,253802.662037037,2565,0.111543527721231
13,17,"Georgia","Ben Hill County",0.0626021562954999,22.51,13,761921.296296296,1325,0.402547065337763
13,19,"Georgia","Berrien County",0.112280615627,24.91,10,1247509.25925926,2300,0.349615502922177
13,21,"Georgia","Bibb County",0.0635584026089995,100.63,18,92921.875,3290,0.172520432957809
13,23,"Georgia","Bleckley County",0.0544144641204998,25.14,15,77875,1104,0.30949017593425
13,25,"Georgia","Brantley County",0.109622642035501,46.16,5,2926250.5787037,3372,0.531995218020512
13,27,"Georgia","Brooks County",0.121533026530711,18.13,11,1557290.50925926,2357,0.339665309814563
13,29,"Georgia","Bryan County",0.111869516211385,50.68,5,2210376.15740741,3723,0.590215970623017
13,31,"Georgia","Bulloch County",0.170935696097499,86.45,11,3533641.2037037,9935,0.293990188062143
13,33,"Georgia","Burke County",0.20872388886,59.92,8,1185829.28240741,6229,0.306862249199123
13,35,"Georgia","Butts County",0.0471313506020001,37.39,2,214125,1544,0.225980245435498
13,37,"Georgia","Calhoun County",0.0697634154475001,5.01,4,514990.162037037,520,0.141298958849777
13,39,"Georgia","Camden County",0.167629646775616,82.54,9,9460723.37962963,6899,0.487978007549647
13,43,"Georgia","Candler County",0.0617777301345,22.89,4,1728850.11574074,2584,0.299107647125268
13,45,"Georgia","Carroll County",0.126721238276877,116.68,23,332703.125,2003,0.141915297798637
13,47,"Georgia","Catoosa County",0.0415038927458764,46.53,7,98453.7037037037,1311,0.191301334257494
13,49,"Georgia","Charlton County",0.191335184254188,50.78,3,3279913.77314815,3047,0.345575300664153
13,51,"Georgia","Chatham County",0.121882767874228,163.85,19,13707772.5694444,14718,0.446200365130077
13,53,"Georgia","Chattahoochee County",0.0622833815544848,21.01,10,305573.49537037,927,0.417367889599461
13,55,"Georgia","Chattooga County",0.079687923238054,63.42,7,42625,1349,0.351620723713747
13,57,"Georgia","Cherokee County",0.1101169549845,153.46,26,78875,3029,0.0854551344347263
13,59,"Georgia","Clarke County",0.0305770009840001,36.14,3,91000,1743,0.0267441860465116
13,61,"Georgia","Clay County",0.0534768989828806,1.63,3,456228.587962963,1150,0.283659453155371
13,63,"Georgia","Clayton County",0.0363021631770003,86.67,9,83313.0787037037,1608,0.0390243902439024
13,65,"Georgia","Clinch County",0.201442458403725,41.67,3,2155157.98611111,3335,0.448967047976779
13,67,"Georgia","Cobb County",0.0870127262515001,211.23,31,85750,3356,0.0711194578264065
13,69,"Georgia","Coffee County",0.148220598087501,53.04,12,3054880.78703704,4810,0.361102031286481
13,71,"Georgia","Colquitt County",0.136393655897001,46.27,23,2352254.62962963,2880,0.28436330535046
13,73,"Georgia","Columbia County",0.0773324271682597,84.58,6,230636.574074074,5592,0.297475301866081
13,75,"Georgia","Cook County",0.0571410213450001,16.38,8,1048557.29166667,1100,0.237159392331806
13,77,"Georgia","Coweta County",0.1118471541575,141.95,19,341505.208333333,2505,0.162102473498233
13,79,"Georgia","Crawford County",0.0813358914895001,29.51,10,483083.912037037,1355,0.365313335057323
13,81,"Georgia","Crisp County",0.0694384970850003,35.63,6,1001192.70833333,1644,0.180744595676541
13,83,"Georgia","Dade County",0.0444538129970886,52.42,10,NA,1618,0.403165885963495
13,85,"Georgia","Dawson County",0.0544825071640004,45.27,5,15625,1368,0.0804673142557102
13,87,"Georgia","Decatur County",0.152224286872361,28.02,24,2927475.11574074,3605,0.348556715002033
13,89,"Georgia","DeKalb County",0.0683492735390007,112.47,7,58250,2344,0.00696248571131664
13,91,"Georgia","Dodge County",0.1245959853665,33.5,11,1603597.80092593,1704,0.458753078128498
13,93,"Georgia","Dooly County",0.0983442241784996,30.91,20,380150.462962963,907,0.192629340892984
13,95,"Georgia","Dougherty County",0.0823445601410003,56.27,14,1676493.63425926,3743,0.278076664425017
13,97,"Georgia","Douglas County",0.0506451233109997,93.85,8,171000,1369,0.0767292075049006
13,99,"Georgia","Early County",0.12673229934037,28.75,17,740318.865740741,1380,0.250762859633827
13,101,"Georgia","Echols County",0.102668418063569,10.38,1,1355256.36574074,1477,0.488062596134555
13,103,"Georgia","Effingham County",0.119873432512139,104.46,11,4614120.37037037,10682,0.400058258083309
13,105,"Georgia","Elbert County",0.0946880099939826,57.57,8,170875,3684,0.1588496574569
13,107,"Georgia","Emanuel County",0.1716809786335,48.89,8,1509531.8287037,1143,0.429731163056337
13,109,"Georgia","Evans County",0.0462621423449997,28.9,2,265275.462962963,2580,0.361541936455353
13,111,"Georgia","Fannin County",0.100119564735759,48.9,6,27000,1213,0.053413741115658
13,113,"Georgia","Fayette County",0.0500399832209997,96.49,1,315057.291666667,2197,0.103194797851286
13,115,"Georgia","Floyd County",0.131447038207959,158.94,26,49750,4105,0.320681978606722
13,117,"Georgia","Forsyth County",0.0626292188890002,100.56,5,109750,1988,0.0702333523050655
13,119,"Georgia","Franklin County",0.0676483459405798,29.28,15,8000,3322,0.110582514007823
13,121,"Georgia","Fulton County",0.134720728486,210.51,25,58250,6129,0.029602317619173
13,123,"Georgia","Gilmer County",0.109801303521,55.65,10,27000,1595,0.0591001110167831
13,125,"Georgia","Glascock County",0.0361851370984999,13,2,271259.259259259,628,0.451443057722309
13,127,"Georgia","Glynn County",0.114134045142979,47.29,12,2309290.50925926,4138,0.505109135981619
13,129,"Georgia","Gordon County",0.0910319017570004,98.07,11,160932.291666667,1568,0.138836477987422
13,131,"Georgia","Grady County",0.112421600562014,21.51,20,2252832.75462963,2876,0.367790078903909
13,133,"Georgia","Greene County",0.102181689443,36.26,2,190407.407407407,1426,0.0368676368676369
13,135,"Georgia","Gwinnett County",0.110351040213999,174.41,15,69625,3027,0.0122343850611719
13,137,"Georgia","Habersham County",0.071037123595805,73.7,18,85500,3582,0.0955407586763519
13,139,"Georgia","Hall County",0.1089022678765,137.15,27,182750,2239,0.0837377049180328
13,141,"Georgia","Hancock County",0.11976968493,17.75,11,206489.00462963,528,0.379959967031673
13,143,"Georgia","Haralson County",0.0714001699313126,56.67,23,161864.00462963,1333,0.265659176774707
13,145,"Georgia","Harris County",0.117798776158555,67.17,20,432427.662037037,1857,0.0977904829968436
13,147,"Georgia","Hart County",0.0651789657138199,32.53,9,37313.0787037037,3271,0.102025177887247
13,149,"Georgia","Heard County",0.0755197252877562,57.03,8,350541.666666667,1119,0.253597458418987
13,151,"Georgia","Henry County",0.0819970586589995,114.26,10,91000,1693,0.118417650607601
13,153,"Georgia","Houston County",0.0943976203439996,86.95,18,672401.62037037,3236,0.228260063755653
13,155,"Georgia","Irwin County",0.0893406650825,18.63,6,1405734.9537037,1970,0.232780018616196
13,157,"Georgia","Jackson County",0.0868434985580003,76.15,8,3969.3287037037,2020,0.0603101665709362
13,159,"Georgia","Jasper County",0.0937806505929999,43.56,5,106875,1398,0.203673039289478
13,161,"Georgia","Jeff Davis County",0.0827889934459991,36.15,3,1486802.66203704,2234,0.396914563595205
13,163,"Georgia","Jefferson County",0.132464636198,37.51,10,533766.203703704,1304,0.315764305828596
13,165,"Georgia","Jenkins County",0.0878837882030002,21.27,7,819467.592592593,3884,0.292844593515412
13,167,"Georgia","Johnson County",0.0763703252455006,32.89,5,635506.944444444,1264,0.439165594559823
13,169,"Georgia","Jones County",0.0988312622,43.94,4,220046.296296296,1064,0.295457781574826
13,171,"Georgia","Lamar County",0.0464995951970007,25.77,5,103484.375,707,0.196912365672771
13,173,"Georgia","Lanier County",0.048852021621,16.02,4,1267916.66666667,1745,0.383465011286681
13,175,"Georgia","Laurens County",0.2033169201165,95.28,18,1856638.88888889,3123,0.520207752897878
13,177,"Georgia","Lee County",0.0892303647690005,25.5,10,749833.333333333,1675,0.245040840140023
13,179,"Georgia","Liberty County",0.133574349181553,83.56,7,5311399.88425926,7414,0.556473829201101
13,181,"Georgia","Lincoln County",0.064873308394514,26.43,9,246259.837962963,3165,0.00722100656455142
13,183,"Georgia","Long County",0.0995833388930006,43.8,4,1813567.12962963,3818,0.548672566371681
13,185,"Georgia","Lowndes County",0.124634208190584,55.89,21,3313557.29166667,6088,0.3755309173148
13,187,"Georgia","Lumpkin County",0.0723190493964999,52.4,13,39250,1139,0.089179548156956
13,189,"Georgia","McDuffie County",0.0669354404384997,32.91,2,30375,2515,0.423223350253807
13,191,"Georgia","McIntosh County",0.118089812771268,55.54,6,2438322.33796296,4356,0.570055669498975
13,193,"Georgia","Macon County",0.1007528983745,18.13,7,158796.296296296,876,0.300623700623701
13,195,"Georgia","Madison County",0.0722884051664997,49.7,6,74629.6296296296,1106,0.120161528612233
13,197,"Georgia","Marion County",0.0911787165460001,20.63,10,325421.875,614,0.476529596446894
13,199,"Georgia","Meriwether County",0.1263613770315,48.41,13,320037.037037037,1522,0.269684820135873
13,201,"Georgia","Miller County",0.0694630818409997,14.25,3,1474645.25462963,1660,0.161386433608104
13,205,"Georgia","Mitchell County",0.126006621103,30.38,23,1550791.08796296,2187,0.255216605509612
13,207,"Georgia","Monroe County",0.0995359127969995,45.77,5,479328.703703704,1486,0.295927025880356
13,209,"Georgia","Montgomery County",0.0606210213430004,19,7,1275130.20833333,340,0.448442906574394
13,211,"Georgia","Morgan County",0.0891413410130002,42.65,5,254040.509259259,1730,0.0697212737234972
13,213,"Georgia","Murray County",0.0884318237167604,50.43,7,147911.458333333,1853,0.094982951777886
13,215,"Georgia","Muscogee County",0.0549410503391717,66.92,17,29125,4285,0.0696194476263205
13,217,"Georgia","Newton County",0.0702043172209998,59.65,12,134078.125,1368,0.148925436383816
13,219,"Georgia","Oconee County",0.0470099983350002,32.16,8,168000,1338,0.0054421768707483
